registro_id,nombre_jinete,casa,titulo,fecha_nacimiento_jinete,nombre_dragon,fecha_nacimiento_dragon,color_dragon,fecha_desde,fecha_hasta,kilometros_recorridos,es_jinete_actual,cantidad_batallas,observaciones
2431,Lucan Velaryon,Velaryon, Ser,0107-05-04,Frostfang ,0092-01-01,BLANCO Y AZUL,0136-05-04,0135-05-04,13453.10,f,13, Mantuvo vínculos con otras casas
2432, Vaemond Velaryon ,velaryon,Ser,0085-01-01,Frostfang ,0092-01-01, Blanco y azul,0109-01-01,0122-01-01,36510.36,f,18,Viaje diplomático 
2433, Elaena Velaryon , Velaryon ,Lady ,0105-02-08,Frostfang ,0092-01-01, Blanco y azul,0144-02-08,0139-02-08,53724.36,f,6,MANTUVO VÍNCULOS CON OTRAS CASAS
2434, Vaella Velaryon , Velaryon ,LADY,0109-11-16, Frostfang,0092-01-01,BLANCO Y AZUL,0133-11-16,0152-11-16,87977.97,f,16,Participó en defensa del reino 
2435,Elaena Velaryon ,Velaryon,Lady,0105-02-08,Frostfang ,0092-01-01,Blanco y azul ,0127-02-08,0148-02-08,42150.92,f,16,Viaje diplomático
2436,Laena Velaryon ,Velaryon,lady,0093-01-01, Frostfang ,0092-01-01,BLANCO Y AZUL,0124-01-01,0139-01-01,83798.25,f,5, Mantuvo vínculos con otras casas
2437,Jorah Velaryon,Velaryon,lord,0098-06-11,Frostfang,0092-01-01, Blanco y azul,0140-06-11,0140-06-11,6943.48,f,7, Viaje diplomático 
2438, Addam Velaryon ,VELARYON, Ser,0101-01-01,Frostfang ,0092-01-01,Blanco y azul ,0128-01-01,0128-01-01,23169.05,f,15, Viaje diplomático
2439, Corlys Velaryon, Velaryon ,LORD DE LAS MAREAS,0070-01-01,Frostfang,0092-01-01,BLANCO Y AZUL,0103-01-01,0095-01-01,64362.62,f,6,Herido durante una expedición 
2440, Jorah Velaryon,velaryon,lord,0098-06-11,Frostfang ,0092-01-01,BLANCO Y AZUL,0124-06-11,0123-06-11,40580.46,f,8,ENTRENAMIENTO MILITAR
2441, Vaemond Velaryon,Velaryon,ser,0085-01-01, Frostfang,0092-01-01,Blanco y azul ,0126-01-01,0111-01-01,10220.71,f,16,Jinete experimentado 
2442,Aethan Velaryon , Velaryon ,ser,0099-07-22,Frostfang ,0092-01-01, Blanco y azul,0129-07-22,0134-07-22,7538.13,f,0,Participó en defensa del reino 
2443, Corwyn Velaryon,Velaryon,ser,0096-08-14, Frostfang,0092-01-01, Blanco y azul,0122-08-14,0121-08-14,8798.10,f,17,REGISTRO PENDIENTE DE REVISIÓN
2444, Marilda Velaryon,velaryon,lady,0087-09-27,Frostfang ,0092-01-01,Blanco y azul ,0116-09-27,0110-09-27,32276.80,f,16,Registro pendiente de revisión 
2445, Laena Velaryon , Velaryon ,Lady ,0093-01-01,FROSTFANG,0092-01-01, Blanco y azul,0135-01-01,0117-01-01,68199.52,f,8,
2446, Aethan Velaryon,Velaryon,SER,0099-07-22,FROSTFANG,0092-01-01,BLANCO Y AZUL,0122-07-22,0142-07-22,63856.61,f,3, Participó en una batalla importante 
2447,Corlys Velaryon ,velaryon, Lord de las Mareas,0070-01-01, Frostfang ,0092-01-01,Blanco y azul ,0103-01-01,0110-01-01,74377.55,f,14, Viaje diplomático
2448,Corlys Velaryon , Velaryon ,LORD DE LAS MAREAS,0070-01-01, Frostfang ,0092-01-01,BLANCO Y AZUL,0110-01-01,0110-01-01,45305.68,f,9, Participó en una batalla importante
2449, Alyn Velaryon ,Velaryon,Ser ,0100-01-01, Frostfang,0092-01-01,Blanco y azul ,0136-01-01,0123-01-01,89146.09,f,0,HERIDO DURANTE UNA EXPEDICIÓN
2450, Laena Velaryon ,velaryon,lady,0093-01-01,FROSTFANG,0092-01-01,BLANCO Y AZUL,0112-01-01,0131-01-01,34817.88,f,2,Participó en una batalla importante 
2451, Alyn Velaryon , Velaryon ,Ser ,0100-01-01, Frostfang ,0092-01-01,Blanco y azul ,0137-01-01,0140-01-01,44286.62,f,11, Registro histórico
2452,Monterys Velaryon ,velaryon,lord,0108-03-19,Frostfang ,0092-01-01,BLANCO Y AZUL,0150-03-19,0154-03-19,68263.36,f,10,
2453, Corlys Velaryon, Velaryon ,LORD DE LAS MAREAS,0070-01-01, Frostfang,0092-01-01, Blanco y azul,0106-01-01,0114-01-01,35598.40,f,18,PARTICIPÓ EN DEFENSA DEL REINO
2454,Elaena Velaryon,VELARYON,LADY,0105-02-08,FROSTFANG,0092-01-01,Blanco y azul ,0145-02-08,0131-02-08,50013.70,f,6,Viaje diplomático 
2455, Monterys Velaryon , Velaryon ,lord,0108-03-19,FROSTFANG,0092-01-01,Blanco y azul,0128-03-19,0149-03-19,82381.07,f,17, Entrenamiento militar
2456,Lucan Velaryon ,VELARYON,Ser,0107-05-04,Frostfang ,0092-01-01, Blanco y azul,0131-05-04,0142-05-04,18335.30,f,15,
2457,Laenor Velaryon,velaryon,ser,0092-01-01,Frostfang,0092-01-01,Blanco y azul ,0112-01-01,0138-01-01,2925.89,f,12,PARTICIPÓ EN DEFENSA DEL REINO
2458, Vaella Velaryon , Velaryon ,LADY,0109-11-16, Frostfang ,0092-01-01,Blanco y azul ,0149-11-16,0143-11-16,7830.02,f,0, Mantuvo vínculos con otras casas 
2459,Monterys Velaryon ,velaryon,Lord ,0108-03-19,Frostfang,0092-01-01,Blanco y azul ,0128-03-19,0151-03-19,8268.04,f,14,REGISTRO PENDIENTE DE REVISIÓN
2460, Lucan Velaryon,Velaryon,ser,0107-05-04, Frostfang,0092-01-01,BLANCO Y AZUL,0146-05-04,0152-05-04,44313.25,f,8,Participó en una batalla importante 
2461, Monterys Velaryon , Velaryon ,lord,0108-03-19,FROSTFANG,0092-01-01,Blanco y azul ,0133-03-19,0153-03-19,9267.70,f,3, Registro histórico 
2462,Laenor Velaryon ,Velaryon,SER,0092-01-01,Frostfang ,0092-01-01,Blanco y azul ,0116-01-01,0115-01-01,31672.01,f,12,PARTICIPÓ EN DEFENSA DEL REINO
2463, Corwyn Velaryon ,velaryon, Ser,0096-08-14,FROSTFANG,0092-01-01,BLANCO Y AZUL,0137-08-14,0120-08-14,29754.60,f,8,Participó en defensa del reino 
2464, Alyn Velaryon ,velaryon, Ser,0100-01-01, Frostfang,0092-01-01,Blanco y azul ,0119-01-01,0141-01-01,62434.12,f,3, Participó en defensa del reino
2465, Elaena Velaryon,Velaryon,Lady,0105-02-08, Frostfang,0092-01-01,Blanco y azul ,0137-02-08,0147-02-08,74642.07,f,19,VIAJE DIPLOMÁTICO
2466,Jorah Velaryon ,Velaryon,lord,0098-06-11,Frostfang ,0092-01-01,BLANCO Y AZUL,0132-06-11,0132-06-11,52995.47,f,16,Registro pendiente de revisión 
2467,Jorah Velaryon ,Velaryon, Lord,0098-06-11,FROSTFANG,0092-01-01,Blanco y azul,0128-06-11,0121-06-11,15950.61,f,1, Jinete experimentado
2468,Marilda Velaryon,Velaryon,lady,0087-09-27, Frostfang ,0092-01-01, Blanco y azul,0127-09-27,0115-09-27,10205.99,f,2,Entrenamiento militar 
2469,Corlys Velaryon ,Velaryon,LORD DE LAS MAREAS,0070-01-01,Frostfang ,0092-01-01,Blanco y azul ,0099-01-01,0099-01-01,34184.39,f,5, Registro pendiente de revisión 
2470,Elaena Velaryon, Velaryon ,LADY,0105-02-08,FROSTFANG,0092-01-01,Blanco y azul ,0140-02-08,0131-02-08,33359.34,f,17,Registro histórico 
2471, Vaella Velaryon,VELARYON,Lady ,0109-11-16,Frostfang ,0092-01-01,Blanco y azul ,0128-11-16,0156-11-16,44992.66,f,11,Registro pendiente de revisión 
2472,Corwyn Velaryon ,VELARYON,Ser ,0096-08-14, Frostfang ,0092-01-01, Blanco y azul,0129-08-14,0137-08-14,86120.25,f,7,MANTUVO VÍNCULOS CON OTRAS CASAS
2473, Jorah Velaryon , Velaryon ,lord,0098-06-11,Frostfang ,0092-01-01,BLANCO Y AZUL,0130-06-11,0142-06-11,50435.29,f,13, Registro histórico 
2474, Corwyn Velaryon,Velaryon,SER,0096-08-14,Frostfang ,0092-01-01,Blanco y azul ,0130-08-14,0134-08-14,36792.58,f,6, Viaje diplomático
2475, Laena Velaryon ,Velaryon, Lady,0093-01-01,Frostfang ,0092-01-01, Blanco y azul,0114-01-01,0127-01-01,44663.88,f,0, Mantuvo vínculos con otras casas 
2476,Aethan Velaryon, Velaryon , Ser,0099-07-22, Frostfang,0092-01-01,BLANCO Y AZUL,0130-07-22,0141-07-22,67275.42,f,12, Viaje diplomático
2477,Vaemond Velaryon , Velaryon ,Ser ,0085-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0109-01-01,0126-01-01,16245.49,f,10, Viaje diplomático
2478, Elaena Velaryon , Velaryon , Lady,0105-02-08, Frostfang ,0092-01-01,BLANCO Y AZUL,0125-02-08,0143-02-08,77754.84,f,5, Jinete experimentado
2479, Rhaella Velaryon,Velaryon,LADY,0104-12-02,FROSTFANG,0092-01-01,Blanco y azul ,0122-12-02,0135-12-02,67820.60,f,2,Entrenamiento militar 
2480, Vaella Velaryon ,Velaryon, Lady,0109-11-16,Frostfang ,0092-01-01,Blanco y azul ,0150-11-16,0144-11-16,805.99,f,3,Registro histórico 
2481, Elaena Velaryon ,Velaryon, Lady,0105-02-08,FROSTFANG,0092-01-01,Blanco y azul ,0145-02-08,0148-02-08,56609.93,f,12,Participó en defensa del reino 
2482,Aethan Velaryon ,VELARYON, Ser,0099-07-22,FROSTFANG,0092-01-01,Blanco y azul ,0119-07-22,0127-07-22,59752.91,f,5, Participó en una batalla importante
2483,Alyn Velaryon ,VELARYON, Ser,0100-01-01, Frostfang ,0092-01-01,Blanco y azul ,0125-01-01,0139-01-01,16964.48,f,3, Jinete experimentado 
2484,Marilda Velaryon , Velaryon ,Lady,0087-09-27, Frostfang,0092-01-01,Blanco y azul ,0129-09-27,0131-09-27,38448.81,f,5,HERIDO DURANTE UNA EXPEDICIÓN
2485,Vaella Velaryon,velaryon, Lady,0109-11-16,Frostfang ,0092-01-01,Blanco y azul ,0140-11-16,0135-11-16,10879.18,f,11, Mantuvo vínculos con otras casas
2486,Aethan Velaryon,Velaryon,Ser ,0099-07-22,FROSTFANG,0092-01-01,BLANCO Y AZUL,0121-07-22,0130-07-22,44956.27,f,19,PARTICIPÓ EN UNA BATALLA IMPORTANTE
2487,Monterys Velaryon ,Velaryon,Lord ,0108-03-19, Frostfang ,0092-01-01,BLANCO Y AZUL,0141-03-19,0150-03-19,54744.17,f,6,Registro pendiente de revisión 
2488,Corlys Velaryon , Velaryon , Lord de las Mareas,0070-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0088-01-01,0093-01-01,9608.89,f,0,Mantuvo vínculos con otras casas 
2489,Laena Velaryon,Velaryon,lady,0093-01-01, Frostfang,0092-01-01,BLANCO Y AZUL,0116-01-01,0132-01-01,86309.52,f,10, Registro pendiente de revisión
2490, Laena Velaryon, Velaryon ,lady,0093-01-01,Frostfang ,0092-01-01,Blanco y azul ,0133-01-01,0124-01-01,38577.47,f,8, Participó en una batalla importante 
2491,Alyn Velaryon ,velaryon,SER,0100-01-01,Frostfang ,0092-01-01, Blanco y azul,0133-01-01,0141-01-01,83720.04,f,6, Entrenamiento militar 
2492, Marilda Velaryon ,Velaryon,Lady ,0087-09-27,Frostfang ,0092-01-01,Blanco y azul,0117-09-27,0113-09-27,87507.37,f,17,Herido durante una expedición 
2493, Alyn Velaryon,velaryon,SER,0100-01-01,FROSTFANG,0092-01-01,BLANCO Y AZUL,0135-01-01,0129-01-01,46923.60,f,12,Participó en una batalla importante 
2494,Marilda Velaryon ,velaryon,Lady ,0087-09-27, Frostfang,0092-01-01,Blanco y azul,0116-09-27,0129-09-27,2941.64,f,0,Entrenamiento militar 
2495,Corlys Velaryon ,VELARYON,Lord de las Mareas,0070-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0093-01-01,0103-01-01,35961.67,f,19, Participó en una batalla importante 
2496,Rhaella Velaryon ,Velaryon, Lady,0104-12-02, Frostfang,0092-01-01,BLANCO Y AZUL,0132-12-02,0149-12-02,10183.00,f,2, Participó en una batalla importante
2497,Corwyn Velaryon ,VELARYON, Ser,0096-08-14, Frostfang ,0092-01-01,Blanco y azul ,0136-08-14,0139-08-14,80253.97,f,3,Participó en una batalla importante 
2498, Vaella Velaryon ,Velaryon,lady,0109-11-16,Frostfang ,0092-01-01,Blanco y azul,0138-11-16,0144-11-16,8338.65,f,8, Mantuvo vínculos con otras casas 
2499, Jorah Velaryon, Velaryon , Lord,0098-06-11,Frostfang ,0092-01-01,Blanco y azul,0136-06-11,0127-06-11,58412.61,f,10, Herido durante una expedición
2500,Corlys Velaryon,Velaryon,LORD DE LAS MAREAS,0070-01-01, Frostfang,0092-01-01,Blanco y azul ,0102-01-01,0093-01-01,78687.33,f,18,
2501,Addam Velaryon,VELARYON, Ser,0101-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0121-01-01,0142-01-01,80341.22,f,3,
2502,Vaemond Velaryon,velaryon,SER,0085-01-01,Frostfang,0092-01-01, Blanco y azul,0110-01-01,0119-01-01,61710.95,f,19,PARTICIPÓ EN DEFENSA DEL REINO
2503,Corlys Velaryon,Velaryon,LORD DE LAS MAREAS,0070-01-01, Frostfang,0092-01-01,Blanco y azul ,0107-01-01,0093-01-01,42953.23,f,19,Entrenamiento militar 
2504, Lucan Velaryon ,velaryon, Ser,0107-05-04, Frostfang,0092-01-01,Blanco y azul ,0146-05-04,0141-05-04,23601.81,f,7, Participó en una batalla importante 
2505,Laena Velaryon,Velaryon,lady,0093-01-01, Frostfang ,0092-01-01,BLANCO Y AZUL,0127-01-01,0117-01-01,15517.06,f,10,VIAJE DIPLOMÁTICO
2506, Corlys Velaryon,VELARYON, Lord de las Mareas,0070-01-01,FROSTFANG,0092-01-01,Blanco y azul,0096-01-01,0094-01-01,73869.72,f,4,Entrenamiento militar 
2507, Aethan Velaryon ,VELARYON, Ser,0099-07-22,Frostfang ,0092-01-01,Blanco y azul,0139-07-22,0130-07-22,2388.70,f,0, Mantuvo vínculos con otras casas 
2508, Rhaella Velaryon ,VELARYON, Lady,0104-12-02,Frostfang,0092-01-01,Blanco y azul ,0137-12-02,0134-12-02,26616.65,f,16,
2509, Aethan Velaryon , Velaryon ,SER,0099-07-22, Frostfang,0092-01-01, Blanco y azul,0120-07-22,0138-07-22,31766.41,f,0,HERIDO DURANTE UNA EXPEDICIÓN
2510,Laena Velaryon ,velaryon, Lady,0093-01-01, Frostfang ,0092-01-01, Blanco y azul,0112-01-01,0140-01-01,25476.41,f,18, Mantuvo vínculos con otras casas 
2511, Lucan Velaryon ,VELARYON, Ser,0107-05-04,FROSTFANG,0092-01-01,Blanco y azul ,0133-05-04,0150-05-04,69197.84,f,5,Viaje diplomático 
2512,Corlys Velaryon,VELARYON, Lord de las Mareas,0070-01-01, Frostfang,0092-01-01,Blanco y azul ,0104-01-01,0106-01-01,20631.04,f,15, Herido durante una expedición
2513, Aethan Velaryon,Velaryon,ser,0099-07-22,Frostfang ,0092-01-01,Blanco y azul ,0137-07-22,0130-07-22,25134.53,f,13,PARTICIPÓ EN UNA BATALLA IMPORTANTE
2514, Lucan Velaryon , Velaryon , Ser,0107-05-04, Frostfang ,0092-01-01,Blanco y azul ,0126-05-04,0133-05-04,8999.52,f,2, Jinete experimentado
2515, Rhaella Velaryon,Velaryon,Lady ,0104-12-02, Frostfang,0092-01-01,Blanco y azul,0132-12-02,0136-12-02,26363.07,f,14, Jinete experimentado
2516,Alyn Velaryon ,Velaryon,ser,0100-01-01, Frostfang,0092-01-01, Blanco y azul,0132-01-01,0138-01-01,6478.69,f,1, Herido durante una expedición 
2517, Jorah Velaryon ,velaryon,Lord ,0098-06-11,FROSTFANG,0092-01-01,Blanco y azul,0121-06-11,0126-06-11,62517.28,f,7, Jinete experimentado
2518,Vaemond Velaryon ,velaryon,ser,0085-01-01, Frostfang ,0092-01-01, Blanco y azul,0115-01-01,0110-01-01,40706.17,f,9,Participó en defensa del reino 
2519, Addam Velaryon, Velaryon , Ser,0101-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0141-01-01,0136-01-01,60686.93,f,1,Registro pendiente de revisión 
2520,Addam Velaryon ,Velaryon,Ser ,0101-01-01,Frostfang ,0092-01-01,Blanco y azul ,0132-01-01,0124-01-01,25246.12,f,17, Viaje diplomático
2521,Monterys Velaryon ,velaryon,LORD,0108-03-19,FROSTFANG,0092-01-01, Blanco y azul,0137-03-19,0137-03-19,16671.97,f,14, Mantuvo vínculos con otras casas 
2522,Corwyn Velaryon , Velaryon ,SER,0096-08-14, Frostfang,0092-01-01,BLANCO Y AZUL,0127-08-14,0125-08-14,3753.59,f,5, Registro histórico
2523, Laena Velaryon,Velaryon, Lady,0093-01-01, Frostfang,0092-01-01,BLANCO Y AZUL,0127-01-01,0136-01-01,7795.01,f,2,Viaje diplomático
2524, Corwyn Velaryon ,velaryon, Ser,0096-08-14,Frostfang ,0092-01-01,Blanco y azul ,0129-08-14,0139-08-14,33153.64,f,1,Registro pendiente de revisión
2525, Laenor Velaryon,Velaryon,Ser ,0092-01-01,Frostfang ,0092-01-01,Blanco y azul,0126-01-01,0129-01-01,76451.16,f,15, Viaje diplomático
2526,Lucan Velaryon ,VELARYON, Ser,0107-05-04,Frostfang ,0092-01-01, Blanco y azul,0135-05-04,0142-05-04,40567.14,f,3,Jinete experimentado 
2527,Aethan Velaryon ,velaryon,Ser,0099-07-22,FROSTFANG,0092-01-01,Blanco y azul,0117-07-22,0143-07-22,87224.19,f,16,PARTICIPÓ EN UNA BATALLA IMPORTANTE
2528, Rhaella Velaryon ,velaryon, Lady,0104-12-02,Frostfang ,0092-01-01,Blanco y azul ,0137-12-02,0142-12-02,47151.08,f,11, Herido durante una expedición
2529,Aethan Velaryon,Velaryon,SER,0099-07-22, Frostfang ,0092-01-01,Blanco y azul ,0135-07-22,0144-07-22,78712.28,f,10, Mantuvo vínculos con otras casas
2530,Lucan Velaryon ,Velaryon, Ser,0107-05-04,FROSTFANG,0092-01-01,Blanco y azul ,0127-05-04,0154-05-04,44655.55,f,14,Viaje diplomático
2531, Monterys Velaryon,velaryon,LORD,0108-03-19,Frostfang ,0092-01-01,BLANCO Y AZUL,0148-03-19,0142-03-19,51493.36,f,2, Participó en defensa del reino
2532, Aethan Velaryon ,velaryon, Ser,0099-07-22,Frostfang ,0092-01-01, Blanco y azul,0140-07-22,0132-07-22,77012.28,f,13,Participó en defensa del reino 
2533,Marilda Velaryon, Velaryon ,LADY,0087-09-27, Frostfang,0092-01-01,BLANCO Y AZUL,0123-09-27,0117-09-27,41440.56,f,14,Registro histórico 
2534,Elaena Velaryon, Velaryon , Lady,0105-02-08, Frostfang,0092-01-01,BLANCO Y AZUL,0132-02-08,0129-02-08,73186.22,f,15, Mantuvo vínculos con otras casas 
2535, Corwyn Velaryon, Velaryon ,ser,0096-08-14,Frostfang,0092-01-01,Blanco y azul ,0121-08-14,0132-08-14,2881.61,f,8,Viaje diplomático
2536,Corlys Velaryon ,Velaryon,lord de las mareas,0070-01-01,FROSTFANG,0092-01-01,Blanco y azul,0105-01-01,0113-01-01,40646.18,f,14,REGISTRO PENDIENTE DE REVISIÓN
2537,Corwyn Velaryon ,velaryon, Ser,0096-08-14, Frostfang ,0092-01-01,Blanco y azul ,0134-08-14,0134-08-14,73212.69,f,16, Herido durante una expedición 
2538, Jorah Velaryon , Velaryon ,lord,0098-06-11, Frostfang ,0092-01-01,Blanco y azul ,0136-06-11,0129-06-11,25807.14,f,18, Registro pendiente de revisión 
2539, Marilda Velaryon , Velaryon ,LADY,0087-09-27, Frostfang ,0092-01-01,BLANCO Y AZUL,0114-09-27,0131-09-27,25421.87,f,14,Herido durante una expedición 
2540,Monterys Velaryon ,Velaryon, Lord,0108-03-19,FROSTFANG,0092-01-01,Blanco y azul ,0131-03-19,0151-03-19,24271.89,f,7, Mantuvo vínculos con otras casas 
2541,Vaemond Velaryon , Velaryon , Ser,0085-01-01,FROSTFANG,0092-01-01, Blanco y azul,0104-01-01,0127-01-01,16721.46,f,4, Participó en defensa del reino
2542, Marilda Velaryon ,velaryon,LADY,0087-09-27, Frostfang ,0092-01-01,Blanco y azul ,0115-09-27,0112-09-27,12250.19,f,4,Registro pendiente de revisión
2543,Aethan Velaryon ,VELARYON, Ser,0099-07-22, Frostfang ,0092-01-01,BLANCO Y AZUL,0139-07-22,0137-07-22,41249.11,f,9,Participó en una batalla importante
2544, Vaemond Velaryon , Velaryon , Ser,0085-01-01,Frostfang ,0092-01-01,Blanco y azul ,0114-01-01,0128-01-01,73837.17,f,5, Participó en defensa del reino 
2545, Laenor Velaryon,VELARYON, Ser,0092-01-01,Frostfang ,0092-01-01,Blanco y azul ,0124-01-01,0125-01-01,7765.63,f,2,Entrenamiento militar
2546,Corwyn Velaryon ,Velaryon,SER,0096-08-14, Frostfang,0092-01-01,Blanco y azul ,0126-08-14,0139-08-14,52577.63,f,3, Entrenamiento militar 
2547, Vaella Velaryon ,VELARYON, Lady,0109-11-16,Frostfang ,0092-01-01,Blanco y azul ,0139-11-16,0148-11-16,10281.10,f,12, Herido durante una expedición 
2548,Laena Velaryon,Velaryon,LADY,0093-01-01,Frostfang ,0092-01-01,Blanco y azul ,0121-01-01,0116-01-01,76515.12,f,4, Participó en una batalla importante
2549, Lucan Velaryon, Velaryon ,ser,0107-05-04, Frostfang ,0092-01-01,BLANCO Y AZUL,0147-05-04,0152-05-04,88678.69,f,17, Entrenamiento militar 
2550, Jorah Velaryon, Velaryon ,lord,0098-06-11, Frostfang ,0092-01-01,BLANCO Y AZUL,0120-06-11,0133-06-11,85487.05,f,9,Jinete experimentado 
2551,Laena Velaryon ,velaryon,lady,0093-01-01,FROSTFANG,0092-01-01,Blanco y azul,0125-01-01,0125-01-01,42835.35,f,15,Registro histórico 
2552,Vaemond Velaryon, Velaryon ,ser,0085-01-01, Frostfang ,0092-01-01, Blanco y azul,0106-01-01,0110-01-01,32553.22,f,14,JINETE EXPERIMENTADO
2553,Monterys Velaryon ,Velaryon,LORD,0108-03-19,Frostfang ,0092-01-01,BLANCO Y AZUL,0148-03-19,0147-03-19,67447.39,f,11,Participó en una batalla importante 
2554, Jorah Velaryon , Velaryon , Lord,0098-06-11,FROSTFANG,0092-01-01, Blanco y azul,0120-06-11,0143-06-11,63637.29,f,19,Participó en defensa del reino 
2555,Monterys Velaryon , Velaryon ,Lord ,0108-03-19,Frostfang ,0092-01-01,BLANCO Y AZUL,0126-03-19,0142-03-19,59631.88,f,3, Jinete experimentado 
2556, Jorah Velaryon,velaryon,Lord ,0098-06-11,Frostfang ,0092-01-01,BLANCO Y AZUL,0136-06-11,0141-06-11,39574.17,f,9, Registro pendiente de revisión 
2557,Rhaella Velaryon , Velaryon ,Lady,0104-12-02, Frostfang,0092-01-01,Blanco y azul ,0124-12-02,0143-12-02,44253.01,f,16, Participó en una batalla importante 
2558,Laenor Velaryon ,Velaryon, Ser,0092-01-01,FROSTFANG,0092-01-01,Blanco y azul ,0115-01-01,0132-01-01,90102.52,f,7, Herido durante una expedición 
2559,Vaemond Velaryon,Velaryon,Ser ,0085-01-01, Frostfang,0092-01-01,Blanco y azul ,0120-01-01,0125-01-01,63332.93,f,17, Participó en defensa del reino
2560,Corwyn Velaryon ,Velaryon, Ser,0096-08-14,FROSTFANG,0092-01-01, Blanco y azul,0116-08-14,0142-08-14,53047.90,f,5, Viaje diplomático
2561,Monterys Velaryon,velaryon,lord,0108-03-19, Frostfang,0092-01-01,Blanco y azul ,0137-03-19,0150-03-19,25785.67,f,5, Entrenamiento militar 
2562, Addam Velaryon ,Velaryon,SER,0101-01-01, Frostfang ,0092-01-01,BLANCO Y AZUL,0127-01-01,0132-01-01,71520.47,f,14,
2563,Laenor Velaryon ,velaryon,SER,0092-01-01, Frostfang ,0092-01-01, Blanco y azul,0125-01-01,0134-01-01,47422.61,f,6,Registro histórico
2564,Elaena Velaryon ,velaryon,LADY,0105-02-08,Frostfang ,0092-01-01, Blanco y azul,0131-02-08,0128-02-08,51179.91,f,16,Participó en una batalla importante 
2565,Laenor Velaryon , Velaryon ,SER,0092-01-01,Frostfang ,0092-01-01,Blanco y azul ,0114-01-01,0128-01-01,67200.90,f,16,ENTRENAMIENTO MILITAR
2566, Laenor Velaryon ,Velaryon,Ser ,0092-01-01,Frostfang ,0092-01-01, Blanco y azul,0125-01-01,0125-01-01,2361.72,f,18, Participó en una batalla importante
2567,Aethan Velaryon ,velaryon,SER,0099-07-22,Frostfang,0092-01-01,Blanco y azul ,0119-07-22,0141-07-22,49805.19,f,4,HERIDO DURANTE UNA EXPEDICIÓN
2568, Lucan Velaryon ,velaryon,ser,0107-05-04,FROSTFANG,0092-01-01,Blanco y azul,0126-05-04,0145-05-04,65211.59,f,10,REGISTRO PENDIENTE DE REVISIÓN
2569,Vaemond Velaryon ,VELARYON,Ser,0085-01-01,Frostfang ,0092-01-01,BLANCO Y AZUL,0116-01-01,0113-01-01,88628.01,f,10, Participó en defensa del reino
2570,Elaena Velaryon ,Velaryon,lady,0105-02-08,Frostfang ,0092-01-01, Blanco y azul,0124-02-08,0135-02-08,16746.69,f,13,JINETE EXPERIMENTADO
2571, Corlys Velaryon , Velaryon ,Lord de las Mareas,0070-01-01,FROSTFANG,0092-01-01,Blanco y azul,0094-01-01,0117-01-01,27682.89,f,17,Participó en defensa del reino 
2572, Vaemond Velaryon,velaryon,Ser ,0085-01-01,FROSTFANG,0092-01-01, Blanco y azul,0127-01-01,0127-01-01,7845.53,f,0,HERIDO DURANTE UNA EXPEDICIÓN
2573, Corlys Velaryon,Velaryon,lord de las mareas,0070-01-01, Frostfang ,0092-01-01,Blanco y azul ,0096-01-01,0114-01-01,82140.08,f,11,PARTICIPÓ EN UNA BATALLA IMPORTANTE
2574,Elaena Velaryon,Velaryon,Lady ,0105-02-08,Frostfang ,0092-01-01,Blanco y azul ,0143-02-08,0135-02-08,77876.25,f,10,
2575, Laenor Velaryon ,Velaryon,SER,0092-01-01, Frostfang ,0092-01-01,Blanco y azul ,0116-01-01,0120-01-01,38485.08,f,3, Herido durante una expedición
2576,Marilda Velaryon , Velaryon ,LADY,0087-09-27, Frostfang,0092-01-01, Blanco y azul,0106-09-27,0126-09-27,16234.53,f,16, Registro histórico 
2577, Corlys Velaryon ,VELARYON, Lord de las Mareas,0070-01-01,Frostfang ,0092-01-01,Blanco y azul ,0096-01-01,0109-01-01,13255.59,f,4,Herido durante una expedición 
2578,Vaella Velaryon,Velaryon, Lady,0109-11-16,Frostfang,0092-01-01, Blanco y azul,0138-11-16,0142-11-16,55577.94,f,3,HERIDO DURANTE UNA EXPEDICIÓN
2579,Alyn Velaryon , Velaryon , Ser,0100-01-01, Frostfang,0092-01-01,Blanco y azul ,0131-01-01,0126-01-01,30640.87,f,18,Mantuvo vínculos con otras casas 
